Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign," DiagonalNonZeros 
",Filename, Dimension, True largest Eigen Value, Eigen Value from Power method, Absolute Error, Relative Error for largest Eigen Value, True smallest Eigen Value, Smallest eigen value from double power method, Relative error for smallest Eigen value, Condn No. from lamda_max/lamda_min, True Condn no. (condest(A 2)), condest(A 1), cond(A 2), cond(A 1), Relative error for condition no.," Symmetric? 
"
oscil_trans_01.mat,430,1614,13,1,3.753488,29866390.88,0,6.666667,0,9576482.307,16538646.83,2004013.15,2004013.15,4451169.189,2004013.15,4451092.058,15158.7242,26203.79505,38461.96936,0,0,1.003919,1.326076,329,326,22270.88909,-1,"396
",oscil_trans_01.mat,430,2001004.293,2000401.934,602.35957,0.000301,829333.3333,-829333.532,0,2.41206,1.24E+11,1.24E+11,1.24E+11,1.24E+11,1.00E+00,"0
"
pcrystk02.mat,13965,968583,81,24,69.357895,968583,1,230.5,1,13965,13965,81,81,984.166145,81,984.166145,0,0,1,1,1,1,1.001716,461,461,1,-1,"13965
",pcrystk02.mat,13965,76.044382,77.82111,1.776729,0.023364,73.191556,-9.084986,0.875874,8.565903, Inf, Inf, Inf, Inf, NaN,"1
"
pcrystk03.mat,24696,1751178,81,24,70.909378,1751178,1,286,1,24696,24696,81,81,1323.320823,81,1323.320823,0,0,1,1,1,1,1.000971,572,572,1,-1,"24696
",pcrystk03.mat,24696,77.10439,78.707987,1.603597,0.020798,75.246315,-5.31992,0.9293,14.794957, Inf, Inf, Inf, Inf, NaN,"1
"
pde225.mat,225,1065,5,3,4.733333,2055.130456,0,5.333333,1,948.788412,948.788412,13.936857,13.885987,76.131665,10.466856,71.065268,4.53125,27.308571,4.216837,0,0,1.00081,1.082322,15,15,4.216837,-1,"225
",pde225.mat,225,8.329747,7.959836,1.011917,0.112789,7.962937,0.320372,0.959767,24.845607,103.901317,103.901317,103.901317,103.901317,7.61E-01,"0
"
pde2961.mat,2961,14585,5,3,4.925701,20781.10183,0,16,1,10447.49646,10447.49646,11.474468,11.465495,223.002701,11.011274,222.175071,0.910645,19.194848,3.528368,0,0,1.000004,1.003749,47,47,3.528368,-1,"2961
",pde2961.mat,2961,9.907141,9.543239,0.376134,0.037919,9.354148,0.381,0.959269,25.047878,949.086944,949.086944,949.086944,949.086944,9.74E-01,"0
"
pde900.mat,900,4380,5,3,4.866667,7649.476834,0,10.333333,1,3799.780347,3799.780347,12.858645,12.833488,145.860886,11.265625,142.975305,2.455775,28.869711,4.221978,0,0,1.000051,1.020145,30,30,4.221978,-1,"900
",pde900.mat,900,9.442875,8.125874,1.473994,0.153543,8.789818,0.270314,0.969247,30.060866,292.977066,292.977066,292.977066,292.977066,8.97E-01,"0
"
pesa.mat,11738,79566,10,3,6.778497,300049,0,1153.857143,1,133074,133074,33948,33943,33941.03524,16990.5,24018.33176,16957.5,23981.52648,11.337025,0,0,1,1.050864,11327,11327,11.337025,-1,"11738
",pesa.mat,11738,16.00549,60.105487,124.47313,0.674364,21.37503,-149.151931,5.977858,0.402982,177742934.2,177742934.2,177742934.2,177742934.2,1.00E+00,"0
"
pivtol.mat,102,306,4,2,3,8,0,40.6,0,4.874183,4.874183,1.138409,2,1.486666,1.443388,1.254239,0.594363,0.79816,0.047786,0,0,1.000002,1.019802,101,101,0.047786,-1,"102
",pivtol.mat,102,0.845276,0.839799,0.005477,0.00648,0.068676,0.030809,0.551382,27.258016,90.586401,90.586401,90.586401,90.586401,6.99E-01,"0
"
pkustk01.mat,22044,979380,126,9,44.428416,979380,1,1712,1,22044,22044,126,126,989.636297,126,989.636297,0,0,1,1,1,1,1.000408,21317,21317,1,-1,"22044
",pkustk01.mat,22044,64.278712,66.3935,2.114788,0.0329,60.170567,-7.850356,0.869532,8.457387, Inf, Inf, Inf, Inf, NaN,"1
"
pkustk02.mat,10800,810000,156,30,75,810000,1,2293.9,1,10800,10800,156,156,900,156,900,0,0,1,1,1,1,1.005525,10721,10721,1,-1,"10800
",pkustk02.mat,10800,105.238767,104.548109,0.690658,0.006563,101.498949,-10.45988,0.896946,9.995153, Inf, Inf, Inf, Inf, NaN,"1
"
plat1919.mat,1919,32399,19,3,16.883273,1761.105977,1,578.125,1,581.705715,581.705715,3.591049,3.591049,22.173124,3.591049,22.173124,0,0,0.30313,1,1,1,1.000046,1297,1297,0.30313,-1,"1919
",plat1919.mat,1919,2.921637,2.491666,0.429971,0.147168,2.424446,-0.032817,0.986464,75.926618,2.88E+18,2.88E+18,2.88E+18,2.88E+18,1.00E+00,"1
"
plat362.mat,362,5786,19,4,15.983425,198.809451,1,126.333333,1,66.460776,66.460776,0.977647,0.977647,5.004114,0.977647,5.004114,0,0,0.183593,1,1,1,1.000018,249,249,0.183593,-1,"362
",plat362.mat,362,0.774279,0.749844,0.024436,0.031559,0.67946,-0.005794,0.991473,129.424699,7.08E+11,7.08E+11,7.42E+11,7.08E+11,1.00E+00,"1
"
plsk1919.mat,1919,9662,6,1,5.034914,1689.86596,0,985.5,1,0,0,2.624377,2.624377,24.118576,0,0,2.624377,24.118576,0,0,0,1,1.000127,1296,1296,0,0,"0
",plsk1919.mat,1919,0,1.878414,0.169134,0.098951,1.557063,-0.155458,0.900159,12.083084,5.20E+18,5.20E+18,5.20E+18,5.20E+18,1.00E+00,"0
"
plskz362.mat,362,1760,6,1,4.861878,255.843739,0,188,1,0,0,1.346114,1.346114,8.152348,0,0,1.346114,8.152348,0,0,0,1.000001,1.00018,248,248,0,0,"0
",plskz362.mat,362,0,1.108758,0.228826,0.26005,0.824293,-0.056828,0.931058,19.510724,1752885.854,1740354.982,1933716.456,1837516.806,1.00E+00,"0
"
poisson2D.mat,367,2417,9,3,6.585831,367,0,177.428571,1,190.186585,190.186585,1.095244,1,10.774895,1.047622,10.773435,0.047622,0.177352,0.51822,0,0,1.000003,1.000798,348,348,0.51822,-1,"367
",poisson2D.mat,367,0.88757,0.78405,0.10352,0.116633,0.844945,0.031666,0.962524,24.76038,248.055886,248.055886,248.055886,248.055886,9.00E-01,"0
"
poli_large.mat,15575,33033,491,1,2.120899,28519.92032,0,11289.95206,0,15575,15575,2,367.4625,164.822272,184.24875,146.197332,183.21625,76.10993,1,0,0,1,1.003497,15446,15574,1,-1,"15575
",poli_large.mat,15575,1.941276,-1.589112,0.352164,0.181408,1.5,1.865925,0.24395,0.851648,48.002221,48.002221,48.002221,48.002221,9.82E-01,"0
"
poli.mat,4008,8188,63,1,2.042914,6176.52229,0,245.625,0,4008,4008,2,40.09516,75.349996,20.623665,69.629588,19.475665,28.798304,1,0,0,1,1.000924,3880,3971,1,-1,"4008
",poli.mat,4008,1.912688,1.235793,0.676895,0.353897,1.549945,0.390532,0.748035,3.164387,63.993375,63.993375,63.993375,63.993375,9.51E-01,"0
"
pores_1.mat,30,180,8,4,6,156431055,0,4,0,-60849481.84,60849481.84,43727335.92,38961624.92,37497689.19,41314444.85,33728781.05,16731069.55,16384322.5,2028316.061,0,0,45881656407,18235324.69,11,10,-2028316.061,-2,"30
",pores_1.mat,30,-24602497.43,-24603990.93,1493.496801,0.000061,3773953.034,-279057.4182,0.926057,88.168202,4218806.955,4218806.955,4218806.955,4218806.955,1.00E+00,"0
"
pores_2.mat,1224,9613,16,5,7.853758,3811685008,0,69.153846,0,-386587593.9,391727976.9,75638412.18,78582488.64,149854759.3,51334655.5,108265604,39305511.53,103609883.1,320039.1968,0,0,13470.85004,15383.71872,471,470,-315839.5375,-1,"1224
",pores_2.mat,1224,-16825059.53,-16823859.92,1199.616172,0.000071,4595293.704,3551717.941,0.227097,4.736823,331451378.2,331451378.2,331451378.2,331451378.2,1.00E+00,"0
"
pores_3.mat,532,3474,9,2,6.530075,11446113.72,0,1,0,-5687829.385,5687829.385,199276.2124,199898.7097,663309.9555,199586.0158,661847.3704,5996.00388,44024.486,10691.40862,0,0,172.446573,3866.059943,77,77,-10691.40862,-2,"532
",pores_3.mat,532,-149867.4993,-128492.2562,21375.24318,0.142628,136718.1116,3058.995771,0.977626,42.004718,663944.3567,663944.3567,663944.3567,663944.3567,1.00E+00,"0
"
problem1.mat,415,2779,9,4,6.696386,2779,0,1.5,1,1389.26683,1389.26683,8.362818,8.362818,76.001166,8.362818,76.001166,0,0,3.347631,0,0,1.000026,1.002273,315,315,3.347631,-1,"415
",problem1.mat,415,6.471857,5.358361,1.113496,0.172052,5.994554,0.29536,0.950729,18.141776,1.03E+18,1.03E+18,1.03E+18,1.03E+18,1.00E+00,"0
"
radfr1.mat,1048,13299,41,1,12.689885,6904.001272,0,72.9375,0,-101.195236,151.351917,589.944992,683.033574,605.000963,349.118026,429.735615,345.570282,425.856158,0.14442,0,0,1.000001,1.01567,948,126,-0.09656,-1,"88
",radfr1.mat,1048,-48.576143,-38.104152,10.47199,0.215579,6.360883,19.603278,2.081849,1.943764,55572286163,55572286163,55572286163,55572286163,1.00E+00,"0
"
raefsky5.mat,6316,167178,65,1,26.468968,8.43684E+11,0,126.878788,0,8.21075E+11,8.21075E+11,2.02505E+11,2.02504E+11,3.95997E+11,2.02504E+11,3.95996E+11,153494825.4,611170376.1,129999239,0,0,1.000001,5.68697E+12,3071,3134,129999239,-1,"6316
",raefsky5.mat,6316,2.02E+11,1.93E+11,9099274886,0.044936,161673171.2,0.021179,1,9.13E+12,4.76E+14,3.01E+14,4.76E+14,4.51E+14,9.81E-01,"0
"
raefsky6.mat,3402,130371,124,1,38.321869,1.25746E+16,0,20.28125,0,1.23583E+16,1.23583E+16,3.9775E+14,3.97749E+14,1.8335E+15,3.97749E+14,1.83218E+15,2.48657E+13,6.94508E+13,3.63265E+12,0,0,2.30527E+14,4.12108E+14,2395,3217,3.63265E+12,-1,"3402
",raefsky6.mat,3402,3.98E+14,3.98E+14,310055013.1,0.000001,3.98E+14,-28134786335,0.999929,14137.15201,2.67E+16,2.67E+16,2.67E+16,2.67E+16,1.00E+00,"0
"
rajat01.mat,6833,43250,1442,1,6.329577,43250,0,1,0,6562,6562,1442,1442,207.966343,1442,207.778728,16,8.831761,0.96034,0,0,1,1.000293,6826,6826,0.96034,-1,"6562
",rajat01.mat,6833,42.126844,11.885222,30.241622,0.717871,29.836766,-20.825492,0.302019,0.570705, Inf, Inf, Inf, Inf, NaN,"0
"
rajat02.mat,1960,11187,541,1,5.707653,11187,1,1076.08,1,1945,1945,541,541,105.768615,541,105.768615,0,0,0.992347,1,1,1,1.048442,1949,1949,0.992347,-1,"1945
",rajat02.mat,1960,25.864507,12.149871,13.714636,0.530249,14.954215,-16.95874,0.134044,0.716437, Inf, Inf, Inf, Inf, NaN,"1
"
rajat03.mat,7602,32653,52,1,4.295317,200102.3046,0,2538.333333,1,100000.3035,100000.3035,1001,1001,1795.859133,1001,1795.859133,0,0.000001,13.154473,0,0,1,1.026444,7593,7593,13.154473,-1,"7551
",rajat03.mat,7602,510.206002,510.206381,0.000378,0.000001,510.206002,0.00004,1,12682403.35,24818976.2,24818976.2,24818976.2,24818976.2,4.89E-01,"0
"
rajat04.mat,1041,8725,661,1,8.381364,213266.9855,0,39.142857,0,107213.2245,107213.2245,36096.51397,36096.51399,31363.795,36096.51398,31361.38811,565.975922,388.552208,102.99061,0,0,1.000001,1.275955,1012,1012,102.99061,-1,"1008
",rajat04.mat,1041,20917.08578,20907.77851,9.307273,0.000445,2904.301306,0.686409,0.999764,30459.63055,285608063.4,143953156.6,285608063.4,143953156.6,1.00E+00,"0
"
rajat05.mat,301,1250,26,1,4.152824,423.29364,0,147.777778,0,33.453306,176.074326,7.20904,7.20904,23.993929,7.20904,22.928266,1,7.071298,0.584965,0,0,1.000011,1.005974,298,298,0.111141,-1,"298
",rajat05.mat,301,3.818925,3.880237,0.061312,0.016055,3.327624,-2.232372,0.329139,1.738168,223715.6107,223715.6107,223715.6107,223715.6107,1.00E+00,"0
"
rajat06.mat,10922,46983,62,1,4.301685,46983,1,3645.666667,1,10861,10861,62,62,216.755623,62,216.755623,0,0,0.994415,1,1,1,1.000275,10913,10913,0.994415,-1,"10861
",rajat06.mat,10922,9.038033,7.350251,1.687782,0.186742,4.552463,-6.4589,0.418771,1.138003,223324,223324,223324,223324,1.00E+00,"1
"
rajat07.mat,14842,63913,72,1,4.306226,63913,1,4953,1,14771,14771,72,72,252.810205,72,252.810205,0,0,0.995216,1,1,1,1.000202,14833,14833,0.995216,-1,"14771
",rajat07.mat,14842,9.634067,6.654753,2.979314,0.309248,4.554834,-7.054604,0.548817,0.943321,352944,352944,352944,352944,1.00E+00,"1
"
rajat08.mat,19362,83443,82,1,4.309627,83443,1,6460.333333,1,19281,19281,82,82,288.86502,82,288.86502,0,0,0.995817,1,1,1,1.000155,19353,19353,0.995817,-1,"19281
",rajat08.mat,19362,10.192318,6.375332,3.816986,0.374496,4.556386,-7.432464,0.631219,0.857768,524964,524964,524964,524964,1.00E+00,"1
"
rajat11.mat,135,665,30,1,4.925926,108.031726,0,17,0,71.470071,71.470071,15.001062,15.001066,23.710728,15.001063,23.710728,0.001912,0.002135,0.529408,0,0,1.000055,1.010826,133,133,0.529408,-1,"132
",rajat11.mat,135,15.000531,15.000514,0.000017,0.000001,2.9439,0.003818,0.998703,3928.758436,944233.7239,944233.7239,944233.7239,944233.7239,9.96E-01,"0
"
rajat12.mat,1879,12818,1195,1,6.821714,9088.615691,0,736.819247,0,4514.013917,4514.013917,1925.895486,1925.895486,1146.790269,1925.895486,1146.784928,9.544086,3.499971,2.402349,0,0,1,32.265748,1877,1877,2.402349,-1,"1870
",rajat12.mat,1879,1047.298152,1071.5366,24.238448,0.023144,50.472749,0.138613,0.997254,7730.395387,2126293.498,2126293.498,2126293.498,2126293.498,9.96E-01,"0
"
rajat13.mat,7598,48762,5412,1,6.417742,14093806.78,0,3594.45977,0,-12232370.61,13470469.39,407175.603,407175.6031,2041123.469,407175.603,2041123.462,668.13862,173.620312,1772.896735,0,0,1,948937.0499,7594,7594,-1609.946118,-1,"7592
",rajat13.mat,7598,-399999,-399999,0,0,399999,175097.6707,0.562255,2.284434,1.46E+11,5369734252,1.46E+11,1.46E+11,1.00E+00,"0
"
rajat14.mat,180,1475,163,1,8.194444,302741.8312,0,77.321168,0,147902.5412,147902.5412,108204.4632,108204.4632,93053.03258,108204.4632,93014.39963,3393.496724,2681.106746,821.680784,0,0,1.000031,97436.71783,177,177,821.680784,-1,"171
",rajat14.mat,180,86246.22256,85535.84397,710.378589,0.008237,1611.022237,0.215108,0.999866,397641.3491,419652447.8,419652447.8,419652447.8,419652447.8,9.99E-01,"0
"
rbsa480.mat,480,17088,36,35,35.6,844320,0,176.591304,0,826,2276,5793,2105,7382.922998,3764,5229.045802,3732.5,5211.970069,4.741667,0,0,1.448281,246.211026,477,393,1.720833,-1,"42
",rbsa480.mat,480,236.144665,-333.572726,13.097875,0.037782,341.402555,227.905643,0.332443,1.463644,139626.9601,126907.6527,126907.6527,134925.1837,1.00E+00,"0
"
rbsb480.mat,480,17088,36,35,35.6,867648,0,175.198276,0,-1308,2216,6165,2032,7577.034776,3960,5356.006161,3884.5,5359.5386,4.616667,0,0,1.554609,238.15642,477,393,-2.725,-1,"43
",rbsb480.mat,480,368.189506,-362.040371,6.149135,0.016701,340.430034,240.706345,0.292934,1.504075,163367.263,163367.263,163367.263,163367.263,1.00E+00,"0
"
rdb2048.mat,2048,12032,6,4,5.875,114596.352,0,16.75,1,-53065.728,53065.728,77.696,79.146,1463.218953,74.421,1447.510561,4.725,213.829091,25.911,0,0,1.000403,1.108585,64,64,-25.911,-2,"2048
",rdb2048.mat,2048,-73.027771,-63.611183,9.416588,0.128945,72.397053,2.771076,0.961724,22.955405,1810.316834,1810.316834,2131.032148,1946.717511,9.87E-01,"0
"
rdb5000.mat,5000,29600,6,4,5.92,640497.6,0,25.75,1,-310995,310995,174.464,175.914,5281.572425,171.189,5270.994134,4.725,334.107954,62.199,0,0,1.00034,1.322818,100,100,-62.199,-2,"5000
",rdb5000.mat,5000,-170.067531,-144.109219,25.958313,0.152635,169.437045,-0.849428,0.994987,169.654505,4086.247965,4086.247965,4920.657625,4739.505555,9.58E-01,"0
"
rdb968.mat,968,5632,6,4,5.818182,28376.832,0,11.75,1,-12071.928,12071.928,41.856,43.306,532.233877,38.581,511.528782,4.725,147.0075,12.471,0,0,1.000538,1.04245,44,44,-12.471,-2,"968
",rdb968.mat,968,-36.805107,-32.500017,4.30509,0.11697,36.17124,2.63373,0.927187,12.33992,1105.953079,949.767475,1000.641509,1002.025344,9.89E-01,"0
"
rdist1.mat,4134,94408,81,1,22.836962,24864.62288,0,179.923077,0,-3835.74731,3873.313519,2086.869644,4497.982108,2060.921412,2251.636122,1741.870672,2251.636122,1101.491548,0.936941,0,0,1,1.000004,3934,256,-0.927854,-1,"329
",rdist1.mat,4134,-808.106915,-825.090499,16.983584,0.021017,231.404647,283.813982,0.226484,2.907152,63627583.17,63627583.17,63627583.17,63627583.17,1.00E+00,"0
"
rdist2.mat,3198,56834,61,1,17.771732,21447.71605,0,22.714286,0,-2012.996263,2102.56631,1645.07548,2673.766823,1574.961719,1414.836372,1314.73456,1337.220635,867.166335,0.657463,0,0,1,1.000001,2986,242,-0.629455,-1,"212
",rdist2.mat,3198,-712.308728,-678.327421,33.981307,0.047706,33.133541,264.715134,6.98934,2.562481,34432187.36,34432187.36,34432187.36,34432187.36,1.00E+00,"0
"
rdist3a.mat,2398,61896,93,1,25.81151,161541.9708,0,34.464286,0,-1981.789335,2456.588331,1404.805711,3810.819376,5287.136077,1928.026732,3769.504066,1905.26292,3707.377374,1.024432,0,0,1,1.000052,2278,166,-0.826434,-1,"464
",rdist3a.mat,2398,-425.866898,-396.231318,29.63558,0.069589,161.923079,169.842262,0.048907,2.332937,36056571.88,36056571.88,36056571.88,36056571.88,1.00E+00,"0
"
rgg010.mat,10,76,10,4,7.6,76,0,4.5,0,10,10,10,10,8.717798,10,8,3.5,3.464102,1,0,0,1,1.266667,9,9,1,-1,"10
",rgg010.mat,10,7.058975,7.08079,0.021815,0.00309,0,0.107621,1.68E+15,65.793555, Inf, Inf, Inf, Inf, NaN,"0
"
rw136.mat,136,479,4,1,3.522059,135.966667,0,6,0,0,0,1.566667,1,7.235637,1.283333,5.722033,1.2,4.428632,0,0,0,1.000054,1.003649,15,16,0,0,"0
",rw136.mat,136,1,0.969097,0.030903,0.030903,0.772318,-0.781693,0.012139,1.239741,149234.9983,139389.4244,149234.9983,139389.4244,1.00E+00,"0
"
rw496.mat,496,1859,4,1,3.747984,495.983333,0,11,0,0,0,1.533333,1,13.363913,1.266667,10.572994,1.225,8.173492,0,0,0,1.000004,1.001006,30,31,0,0,"0
",rw496.mat,496,1,0.934835,0.065165,0.065165,0.905575,-0.847352,0.064293,1.103242,11435808417,11435808417,11435808417,11435808417,1.00E+00,"0
"
saylr3.mat,1000,3750,7,1,3.75,1436.943906,1,3.666667,1,-877.872607,877.872607,5.2801,5.2801,43.087108,5.2801,43.087108,0,0,0.877873,1,1,1,1,100,100,-0.877873,-2,"1000
",saylr3.mat,1000,-5.044869,-4.869056,0.175814,0.03485,4.76039,-0.005219,0.998904,933.019277, Inf, Inf, Inf, Inf, NaN,"1
"
saylr4.mat,3564,22316,7,3,6.261504,40459845.98,1,58,1,-20229926.44,20229926.44,13308.87985,13308.87985,438101.7035,13308.87985,438101.7035,0,0,5676.185871,1,1,1,6212.004803,198,198,-5676.185871,-2,"3564
",saylr4.mat,3564,-13273.58424,12769.29978,504.28446,0.037992,13265.80185,-11645.54925,0.122138,1.096496,6917545.847,6917545.847,6917545.847,6917545.847,1.00E+00,"1
"
sherman1.mat,1000,3750,7,1,3.75,1438.943906,1,3.666667,1,-879.872607,879.872607,5.2801,5.2801,43.203181,5.2801,43.203181,0,0,0.879873,1,1,1,1,100,100,-0.879873,-2,"1000
",sherman1.mat,1000,-5.044869,-4.999143,0.045726,0.009064,4.795875,-0.006556,0.998633,762.580492,22575.10324,22575.10324,22575.10324,22575.10324,9.66E-01,"1
"
sherman2.mat,1080,23094,42,1,21.383333,97353714462,0,71.594595,0,-2764681949,2766334366,2704785349,3971502822,7003972521,2122288590,4978090796,1849401817,4926889800,2561420.709,0,0,184482260.9,19159.42039,221,221,-2559890.694,-1,"1080
",sherman2.mat,1080,-270702563.2,-270875662.1,173098.8455,0.000639,256685854.3,42956462.72,0.83265,6.305819,1.42E+12,1.42E+12,1.42E+12,1.42E+12,1.00E+00,"0
"
sherman4.mat,1104,3786,7,1,3.429348,20050.91486,0,0,1,10310.15452,10310.15452,71.612949,71.613191,503.747094,71.61307,503.650059,14.140832,9.88699,9.338908,0,0,1.000001,1.000906,368,368,9.338908,-1,"1104
",sherman4.mat,1104,66.496564,50.820763,15.675801,0.235739,58.215854,1,0.982823,50.820763,7157.926601,7157.926601,7157.926601,7157.926601,9.93E-01,"0
"
sherman5.mat,3312,20793,21,1,6.27808,605104.869,0,0,0,140658.9606,200082.7214,4213.960995,11052.6201,14042.50555,5810.856852,11351.83696,5241.76325,8266.060705,60.41145,0,0,1,1.000302,1106,1106,42.469493,-1,"3312
",sherman5.mat,3312,594.528315,583.565488,10.962827,0.01844,579.207732,-96.674736,0.833091,6.03638,390232.4696,390232.4696,390232.4696,390232.4696,1.00E+00,"0
"
shermanACa.mat,3432,25220,2498,1,7.348485,8076.796743,0,1.5,0,-591.00157,2283.931212,811.556203,811.556203,848.995836,811.416659,836.309816,46.540231,146.218405,0.665481,0,0,1,1.00016,3301,3306,-0.172203,-1,"3432
",shermanACa.mat,3432,-811.035493,-811.035492,0.000001,0,24.861143,13.68462,0.449558,59.266204,16819094.74,16819094.74,16819094.74,16819094.74,1.00E+00,"0
"
shermanACb.mat,18510,145149,10405,1,7.841653,36340.35132,0,0,0,-1648.558879,11861.52344,1102,1102,1692.847735,1102,1444.911684,554.56159,882.022494,0.640817,0,0,1,1.000054,18439,18290,-0.089063,-1,"18510
",shermanACb.mat,18510,-1100.001811,-1100.001803,0.000008,0,58.835869,586.966345,8.976335,1.874046,18819712.34,18819712.34,18819712.34,18819712.34,1.00E+00,"0
"
shermanACd.mat,6136,53329,5181,1,8.691167,2551.669729,0,3954.142857,0,61.262086,521.362662,46.913841,46.913842,126.497262,30.945639,95.799584,25.450363,82.607487,0.084968,0,0,1,1,5984,6056,0.009984,-1,"6136
",shermanACd.mat,6136,-15.411072,-10.46287,4.948201,0.321081,7.705995,7.109679,0.077383,1.471638,8503286.949,8503286.949,8503286.949,8503286.949,1.00E+00,"0
"
shl_0.mat,663,1687,422,1,2.544495,77776,0,400.652482,0,5,5,4058,76511,9565.904557,38256,6764.116165,38255,6764.115796,0.007541,0,0,1.000002,124888.9204,534,661,0.007541,-1,"5
",shl_0.mat,663,1.368548,1.198138,0.211502,0.15004,1.349654,1.847739,0.369046,0.648435,22144506,22144506,22144506,22144506,1.00E+00,"0
"
shl_200.mat,663,1726,440,1,2.603318,75165,0,390.521542,0,6,6,4058,73879,9433.934121,36940,6670.799015,36939,6670.798565,0.00905,0,0,1.000002,122003.0976,538,661,0.00905,-1,"6
",shl_200.mat,663,1.226535,0.945791,0.460616,0.327513,1.389848,1.079325,0.223422,0.87628,19510864,19510864,19510864,19510864,1.00E+00,"0
"
shl_400.mat,663,1712,426,1,2.582202,66524,0,385.098361,0,3,3,4058,65238,9251.321311,32619.5,6541.672149,32618.5,6541.671919,0.004525,0,0,1.000002,119587.6448,538,662,0.004525,-1,"3
",shl_400.mat,663,0.625992,1.088865,0.315593,0.224708,1.381868,0.270736,0.804079,4.021862,19271442,19271442,19271442,19271442,1.00E+00,"0
"
shuttle_eddy.mat,10429,103599,27,4,9.933742,103599,1,1208.666667,1,10429,10429,27,27,321.867985,27,321.867985,0,0,1,1,1,1,1.000862,9597,9597,1,-1,"10429
",shuttle_eddy.mat,10429,16.141611,16.768105,0.626494,0.038812,15.246655,-2.141707,0.859529,7.829319, Inf, Inf, Inf, Inf, NaN,"1
"
shyy41.mat,4720,20042,6,1,4.246186,146115.5097,0,17.142857,0,98262.30201,98262.30201,191.612684,191.546036,2189.823504,191.57936,2104.319625,89.455841,605.942155,20.818284,0,0,1,1.013439,40,40,20.818284,-1,"3120
",shyy41.mat,4720,146.242792,179.009948,32.767156,0.22406,141.606362,-0.018739,0.999868,9552.957551,3.51E+48,3.51E+48,3.51E+48,3.51E+48,1.00E+00,"0
"
sinc12.mat,7500,283992,72,1,37.8656,2883886795,0,2804.135135,0,0,0,106752801.6,334828816.6,196775681.3,167414429.2,139141418.7,167414425.5,139141418.5,0,0,0,1.000124,1220.528178,7025,3197,0,0,"0
",sinc12.mat,7500,3420.709352,-2027.887112,1404.151046,0.40913,2926.176262,2065.743104,0.294047,0.981674,5.33E+11,5.35E+11,5.65E+11,5.35E+11,1.00E+00,"0
"
skirt.mat,12598,196520,33,1,15.599301,196520,1,0,1,12598,12598,33,33,443.305764,33,443.305764,0,0,1,1,1,1,1.000079,1046,1046,1,-1,"12598
",skirt.mat,12598,23.313722,23.892727,0.579005,0.024835,22.526246,-2.919577,0.870392,8.183627, Inf, Inf, Inf, Inf, NaN,"1
"
sphere2.mat,66,450,7,5,6.818182,450,1,2,1,66,66,7,7,21.213203,7,21.213203,0,0,1,1,1,1.001077,1.071096,19,19,1,-1,"66
",sphere2.mat,66,6.877074,6.744327,0.132748,0.019303,5.174562,-1.373943,0.734481,4.908739,1.86E+16,1.86E+16,1.86E+16,1.86E+16,1.00E+00,"1
"
sphere3.mat,258,1794,7,5,6.953488,1794,1,2,1,258,258,7,7,42.355637,7,42.355637,0,0,1,1,1,1.000074,1.019078,47,47,1,-1,"258
",sphere3.mat,258,6.972454,6.668788,0.303666,0.043552,6.515726,-1.297146,0.800921,5.141124,3.13E+17,3.13E+17,3.13E+17,3.13E+17,1.00E+00,"1
"
sstmodel.mat,3345,22749,18,1,6.800897,22749,1,0,1,3345,3345,18,18,150.827716,18,150.827716,0,0,1,1,1,1,1.000299,161,161,1,-1,"3345
",sstmodel.mat,3345,12.124842,12.045214,0.079628,0.006567,10.936557,-2.102546,0.807751,5.728871, Inf, Inf, Inf, Inf, NaN,"1
"
steam1.mat,240,2248,16,5,9.366667,637933418.1,0,64.583333,0,-636647802.8,636647802.8,21719118.61,21719527.77,84129043.43,21719318.07,84129009.86,12258.67766,75156.55148,2652699.178,0,0,87.266471,2384838400,144,146,-2652699.178,-2,"240
",steam1.mat,240,-21711984.32,-21711347.1,637.213671,0.000029,18811548.88,3165.617124,0.999832,6858.488014,29880052.57,29880052.57,29880052.57,29880052.57,1.00E+00,"0
"
